,id,num_training_edges,num_edges,best_precision,mean_precision,best_recall,mean_recall,best_f1,mean_f1,annotator_0_precision,annotator_0_recall,annotator_0_f1,annotator_0_tp,annotator_0_fp,annotator_0_fn,annotator_1_precision,annotator_1_recall,annotator_1_f1,annotator_1_tp,annotator_1_fp,annotator_1_fn,annotator_2_precision,annotator_2_recall,annotator_2_f1,annotator_2_tp,annotator_2_fp,annotator_2_fn,annotator_3_precision,annotator_3_recall,annotator_3_f1,annotator_3_tp,annotator_3_fp,annotator_3_fn,annotator_4_precision,annotator_4_recall,annotator_4_f1,annotator_4_tp,annotator_4_fp,annotator_4_fn,annotator_5_precision,annotator_5_recall,annotator_5_f1,annotator_5_tp,annotator_5_fp,annotator_5_fn,annotator_6_precision,annotator_6_recall,annotator_6_f1,annotator_6_tp,annotator_6_fp,annotator_6_fn,annotator_7_precision,annotator_7_recall,annotator_7_f1,annotator_7_tp,annotator_7_fp,annotator_7_fn
67,179084,0.0,3729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3729.0,0.0,0.0,0.0,0.0,0.0,2339.0,0.0,0.0,0.0,0.0,0.0,3622.0,0.0,0.0,0.0,0.0,0.0,3390.0,0.0,0.0,0.0,0.0,0.0,3026.0,,,,,,,,,,,,,,,,,,
68,181021,0.0,1417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.0,0.0,0.0,0.0,0.0,0.0,1421.0,0.0,0.0,0.0,0.0,0.0,1941.0,0.0,0.0,0.0,0.0,0.0,2358.0,0.0,0.0,0.0,0.0,0.0,2427.0,0.0,0.0,0.0,0.0,0.0,7594.0,,,,,,,,,,,,
69,183066,0.0,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.0,0.0,0.0,0.0,0.0,0.0,1747.0,0.0,0.0,0.0,0.0,0.0,1886.0,0.0,0.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,0.0,0.0,2849.0,,,,,,,,,,,,,,,,,,
70,185092,0.0,2418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.0,0.0,0.0,0.0,0.0,0.0,2538.0,0.0,0.0,0.0,0.0,0.0,2206.0,0.0,0.0,0.0,0.0,0.0,2051.0,0.0,0.0,0.0,0.0,0.0,2695.0,0.0,0.0,0.0,0.0,0.0,2737.0,,,,,,,,,,,,
71,187058,0.0,2144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144.0,0.0,0.0,0.0,0.0,0.0,3033.0,0.0,0.0,0.0,0.0,0.0,3109.0,0.0,0.0,0.0,0.0,0.0,2351.0,0.0,0.0,0.0,0.0,0.0,3355.0,,,,,,,,,,,,,,,,,,
72,187099,0.0,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,0.0,0.0,0.0,0.0,0.0,3539.0,0.0,0.0,0.0,0.0,0.0,2264.0,0.0,0.0,0.0,0.0,0.0,2724.0,0.0,0.0,0.0,0.0,0.0,4507.0,,,,,,,,,,,,,,,,,,
73,188025,0.0,4430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4430.0,0.0,0.0,0.0,0.0,0.0,3687.0,0.0,0.0,0.0,0.0,0.0,6356.0,0.0,0.0,0.0,0.0,0.0,3995.0,0.0,0.0,0.0,0.0,0.0,5783.0,,,,,,,,,,,,,,,,,,
74,189006,0.0,3565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565.0,0.0,0.0,0.0,0.0,0.0,2785.0,0.0,0.0,0.0,0.0,0.0,3074.0,0.0,0.0,0.0,0.0,0.0,3582.0,0.0,0.0,0.0,0.0,0.0,3892.0,,,,,,,,,,,,,,,,,,
75,189013,0.0,3235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3235.0,0.0,0.0,0.0,0.0,0.0,3310.0,0.0,0.0,0.0,0.0,0.0,3673.0,0.0,0.0,0.0,0.0,0.0,2779.0,0.0,0.0,0.0,0.0,0.0,3242.0,,,,,,,,,,,,,,,,,,
76,189029,0.0,2852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2852.0,0.0,0.0,0.0,0.0,0.0,2694.0,0.0,0.0,0.0,0.0,0.0,2751.0,0.0,0.0,0.0,0.0,0.0,3345.0,0.0,0.0,0.0,0.0,0.0,2664.0,,,,,,,,,,,,,,,,,,
77,189096,0.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.0,0.0,0.0,0.0,0.0,0.0,3177.0,0.0,0.0,0.0,0.0,0.0,1482.0,0.0,0.0,0.0,0.0,0.0,4049.0,0.0,0.0,0.0,0.0,0.0,3457.0,0.0,0.0,0.0,0.0,0.0,3758.0,,,,,,,,,,,,
78,196027,0.0,3151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.0,0.0,0.0,0.0,0.0,0.0,2921.0,0.0,0.0,0.0,0.0,0.0,2755.0,0.0,0.0,0.0,0.0,0.0,2847.0,0.0,0.0,0.0,0.0,0.0,1638.0,,,,,,,,,,,,,,,,,,
79,196040,0.0,3615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3615.0,0.0,0.0,0.0,0.0,0.0,4683.0,0.0,0.0,0.0,0.0,0.0,4968.0,0.0,0.0,0.0,0.0,0.0,3336.0,0.0,0.0,0.0,0.0,0.0,1925.0,,,,,,,,,,,,,,,,,,
80,196062,0.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,2351.0,0.0,0.0,0.0,0.0,0.0,2517.0,,,,,,,,,,,,,,,,,,
81,196088,0.0,2351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351.0,0.0,0.0,0.0,0.0,0.0,2684.0,0.0,0.0,0.0,0.0,0.0,2789.0,0.0,0.0,0.0,0.0,0.0,2278.0,0.0,0.0,0.0,0.0,0.0,2161.0,,,,,,,,,,,,,,,,,,
82,198087,0.0,3948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0,0.0,0.0,0.0,0.0,0.0,2921.0,0.0,0.0,0.0,0.0,0.0,5187.0,0.0,0.0,0.0,0.0,0.0,5332.0,0.0,0.0,0.0,0.0,0.0,5340.0,0.0,0.0,0.0,0.0,0.0,4372.0,,,,,,,,,,,,
83,20069,0.0,2455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.0,0.0,0.0,0.0,0.0,0.0,2124.0,0.0,0.0,0.0,0.0,0.0,3629.0,0.0,0.0,0.0,0.0,0.0,2432.0,0.0,0.0,0.0,0.0,0.0,2473.0,0.0,0.0,0.0,0.0,0.0,4414.0,,,,,,,,,,,,
84,201080,0.0,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,0.0,0.0,0.0,0.0,2740.0,0.0,0.0,0.0,0.0,0.0,3342.0,0.0,0.0,0.0,0.0,0.0,2658.0,0.0,0.0,0.0,0.0,0.0,3117.0,,,,,,,,,,,,
85,2018,0.0,5093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5093.0,0.0,0.0,0.0,0.0,0.0,2470.0,0.0,0.0,0.0,0.0,0.0,2595.0,0.0,0.0,0.0,0.0,0.0,1827.0,0.0,0.0,0.0,0.0,0.0,2333.0,,,,,,,,,,,,,,,,,,
86,202000,0.0,2149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.0,0.0,0.0,0.0,0.0,0.0,4437.0,0.0,0.0,0.0,0.0,0.0,2086.0,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,0.0,0.0,0.0,0.0,3476.0,,,,,,,,,,,,,,,,,,
87,206062,0.0,4508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4508.0,0.0,0.0,0.0,0.0,0.0,3181.0,0.0,0.0,0.0,0.0,0.0,3307.0,0.0,0.0,0.0,0.0,0.0,4277.0,0.0,0.0,0.0,0.0,0.0,2770.0,,,,,,,,,,,,,,,,,,
88,206097,0.0,2497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497.0,0.0,0.0,0.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,2607.0,0.0,0.0,0.0,0.0,0.0,3811.0,0.0,0.0,0.0,0.0,0.0,2796.0,0.0,0.0,0.0,0.0,0.0,1908.0,,,,,,,,,,,,
89,207038,0.0,2891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2891.0,0.0,0.0,0.0,0.0,0.0,1924.0,0.0,0.0,0.0,0.0,0.0,1065.0,0.0,0.0,0.0,0.0,0.0,5307.0,0.0,0.0,0.0,0.0,0.0,3849.0,,,,,,,,,,,,,,,,,,
90,207049,0.0,2634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634.0,0.0,0.0,0.0,0.0,0.0,2844.0,0.0,0.0,0.0,0.0,0.0,1915.0,0.0,0.0,0.0,0.0,0.0,1526.0,0.0,0.0,0.0,0.0,0.0,2395.0,0.0,0.0,0.0,0.0,0.0,2043.0,0.0,0.0,0.0,0.0,0.0,3838.0,,,,,,
91,208078,0.0,2413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413.0,0.0,0.0,0.0,0.0,0.0,1662.0,0.0,0.0,0.0,0.0,0.0,2852.0,0.0,0.0,0.0,0.0,0.0,2210.0,0.0,0.0,0.0,0.0,0.0,1996.0,0.0,0.0,0.0,0.0,0.0,1670.0,0.0,0.0,0.0,0.0,0.0,2471.0,,,,,,
92,209021,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,2975.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,0.0,0.0,2681.0,0.0,0.0,0.0,0.0,0.0,2875.0,,,,,,,,,,,,,,,,,,
93,217013,0.0,3737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737.0,0.0,0.0,0.0,0.0,0.0,3674.0,0.0,0.0,0.0,0.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,2215.0,0.0,0.0,0.0,0.0,0.0,1888.0,0.0,0.0,0.0,0.0,0.0,2533.0,,,,,,,,,,,,
94,217090,0.0,2526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2526.0,0.0,0.0,0.0,0.0,0.0,2179.0,0.0,0.0,0.0,0.0,0.0,2307.0,0.0,0.0,0.0,0.0,0.0,2315.0,0.0,0.0,0.0,0.0,0.0,7747.0,,,,,,,,,,,,,,,,,,
95,220003,0.0,4318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4318.0,0.0,0.0,0.0,0.0,0.0,2606.0,0.0,0.0,0.0,0.0,0.0,4434.0,0.0,0.0,0.0,0.0,0.0,3422.0,0.0,0.0,0.0,0.0,0.0,2700.0,,,,,,,,,,,,,,,,,,
96,223004,0.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,0.0,0.0,0.0,0.0,0.0,2830.0,0.0,0.0,0.0,0.0,0.0,1509.0,0.0,0.0,0.0,0.0,0.0,2348.0,0.0,0.0,0.0,0.0,0.0,3912.0,0.0,0.0,0.0,0.0,0.0,7004.0,,,,,,,,,,,,
97,223060,0.0,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.0,0.0,0.0,0.0,0.0,0.0,1696.0,0.0,0.0,0.0,0.0,0.0,1898.0,0.0,0.0,0.0,0.0,0.0,1155.0,0.0,0.0,0.0,0.0,0.0,2607.0,0.0,0.0,0.0,0.0,0.0,2222.0,,,,,,,,,,,,
98,225022,0.0,2632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632.0,0.0,0.0,0.0,0.0,0.0,2869.0,0.0,0.0,0.0,0.0,0.0,3824.0,0.0,0.0,0.0,0.0,0.0,2468.0,0.0,0.0,0.0,0.0,0.0,2586.0,,,,,,,,,,,,,,,,,,
99,226022,0.0,2718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2718.0,0.0,0.0,0.0,0.0,0.0,1562.0,0.0,0.0,0.0,0.0,0.0,2773.0,0.0,0.0,0.0,0.0,0.0,3287.0,0.0,0.0,0.0,0.0,0.0,3942.0,,,,,,,,,,,,,,,,,,
100,226033,0.0,3637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.0,0.0,0.0,0.0,0.0,0.0,4347.0,0.0,0.0,0.0,0.0,0.0,3244.0,0.0,0.0,0.0,0.0,0.0,3491.0,0.0,0.0,0.0,0.0,0.0,4038.0,,,,,,,,,,,,,,,,,,
101,226043,0.0,4199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4199.0,0.0,0.0,0.0,0.0,0.0,4246.0,0.0,0.0,0.0,0.0,0.0,5978.0,0.0,0.0,0.0,0.0,0.0,5642.0,0.0,0.0,0.0,0.0,0.0,5618.0,,,,,,,,,,,,,,,,,,
102,226060,0.0,3418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3418.0,0.0,0.0,0.0,0.0,0.0,3806.0,0.0,0.0,0.0,0.0,0.0,2861.0,0.0,0.0,0.0,0.0,0.0,5211.0,0.0,0.0,0.0,0.0,0.0,3951.0,0.0,0.0,0.0,0.0,0.0,5816.0,,,,,,,,,,,,
103,228076,0.0,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.0,0.0,0.0,0.0,0.0,0.0,2798.0,0.0,0.0,0.0,0.0,0.0,2446.0,0.0,0.0,0.0,0.0,0.0,2392.0,0.0,0.0,0.0,0.0,0.0,2291.0,,,,,,,,,,,,,,,,,,
104,230063,0.0,4884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4884.0,0.0,0.0,0.0,0.0,0.0,3811.0,0.0,0.0,0.0,0.0,0.0,3628.0,0.0,0.0,0.0,0.0,0.0,3528.0,0.0,0.0,0.0,0.0,0.0,4373.0,,,,,,,,,,,,,,,,,,
105,230098,0.0,2948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948.0,0.0,0.0,0.0,0.0,0.0,2595.0,0.0,0.0,0.0,0.0,0.0,2898.0,0.0,0.0,0.0,0.0,0.0,3138.0,0.0,0.0,0.0,0.0,0.0,3215.0,,,,,,,,,,,,,,,,,,
106,23050,0.0,5738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5738.0,0.0,0.0,0.0,0.0,0.0,3441.0,0.0,0.0,0.0,0.0,0.0,5731.0,0.0,0.0,0.0,0.0,0.0,5565.0,0.0,0.0,0.0,0.0,0.0,5436.0,0.0,0.0,0.0,0.0,0.0,5517.0,,,,,,,,,,,,
107,232076,0.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,0.0,0.0,0.0,0.0,0.0,1851.0,0.0,0.0,0.0,0.0,0.0,1761.0,0.0,0.0,0.0,0.0,0.0,1293.0,0.0,0.0,0.0,0.0,0.0,1608.0,,,,,,,,,,,,,,,,,,
108,235098,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,0.0,0.0,2540.0,0.0,0.0,0.0,0.0,0.0,3638.0,0.0,0.0,0.0,0.0,0.0,2713.0,,,,,,,,,,,,,,,,,,
109,238025,0.0,1901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.0,0.0,0.0,0.0,0.0,0.0,2802.0,0.0,0.0,0.0,0.0,0.0,1894.0,0.0,0.0,0.0,0.0,0.0,1754.0,0.0,0.0,0.0,0.0,0.0,2622.0,,,,,,,,,,,,,,,,,,
110,243095,0.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3480.0,0.0,0.0,0.0,0.0,0.0,4369.0,0.0,0.0,0.0,0.0,0.0,3760.0,0.0,0.0,0.0,0.0,0.0,5249.0,0.0,0.0,0.0,0.0,0.0,6468.0,,,,,,,,,,,,,,,,,,
111,246009,0.0,1308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,0.0,1427.0,0.0,0.0,0.0,0.0,0.0,1914.0,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.0,0.0,0.0,3081.0,,,,,,,,,,,,
112,247003,0.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,0.0,0.0,0.0,0.0,3217.0,0.0,0.0,0.0,0.0,0.0,2253.0,0.0,0.0,0.0,0.0,0.0,1298.0,0.0,0.0,0.0,0.0,0.0,2935.0,,,,,,,,,,,,,,,,,,
113,247012,0.0,2296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296.0,0.0,0.0,0.0,0.0,0.0,2870.0,0.0,0.0,0.0,0.0,0.0,2645.0,0.0,0.0,0.0,0.0,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,4121.0,,,,,,,,,,,,,,,,,,
114,249021,0.0,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.0,0.0,0.0,0.0,0.0,0.0,3562.0,0.0,0.0,0.0,0.0,0.0,2704.0,0.0,0.0,0.0,0.0,0.0,4682.0,0.0,0.0,0.0,0.0,0.0,3884.0,0.0,0.0,0.0,0.0,0.0,2368.0,,,,,,,,,,,,
115,250047,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,6791.0,0.0,0.0,0.0,0.0,0.0,2708.0,,,,,,,,,,,,,,,,,,
116,250087,0.0,3928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928.0,0.0,0.0,0.0,0.0,0.0,2469.0,0.0,0.0,0.0,0.0,0.0,2805.0,0.0,0.0,0.0,0.0,0.0,3213.0,0.0,0.0,0.0,0.0,0.0,3070.0,,,,,,,,,,,,,,,,,,
117,253016,0.0,5291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5291.0,0.0,0.0,0.0,0.0,0.0,4316.0,0.0,0.0,0.0,0.0,0.0,6851.0,0.0,0.0,0.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,4819.0,,,,,,,,,,,,,,,,,,
118,253092,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,1402.0,0.0,0.0,0.0,0.0,0.0,2764.0,0.0,0.0,0.0,0.0,0.0,1729.0,0.0,0.0,0.0,0.0,0.0,2338.0,,,,,,,,,,,,,,,,,,
119,257098,0.0,4730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4730.0,0.0,0.0,0.0,0.0,0.0,1724.0,0.0,0.0,0.0,0.0,0.0,1784.0,0.0,0.0,0.0,0.0,0.0,1630.0,0.0,0.0,0.0,0.0,0.0,2591.0,,,,,,,,,,,,,,,,,,
120,258089,0.0,5429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5429.0,0.0,0.0,0.0,0.0,0.0,2794.0,0.0,0.0,0.0,0.0,0.0,2637.0,0.0,0.0,0.0,0.0,0.0,5468.0,0.0,0.0,0.0,0.0,0.0,4971.0,,,,,,,,,,,,,,,,,,
121,259060,0.0,2388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.0,0.0,0.0,0.0,0.0,0.0,2849.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,0.0,0.0,0.0,0.0,2793.0,0.0,0.0,0.0,0.0,0.0,5458.0,,,,,,,,,,,,,,,,,,
122,267036,0.0,3778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.0,0.0,0.0,0.0,0.0,0.0,4908.0,0.0,0.0,0.0,0.0,0.0,1712.0,0.0,0.0,0.0,0.0,0.0,4736.0,0.0,0.0,0.0,0.0,0.0,3806.0,,,,,,,,,,,,,,,,,,
123,268048,0.0,2653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.0,0.0,0.0,0.0,0.0,0.0,1417.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,3169.0,0.0,0.0,0.0,0.0,0.0,2817.0,,,,,,,,,,,,,,,,,,
124,268074,0.0,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.0,0.0,0.0,0.0,0.0,0.0,5034.0,0.0,0.0,0.0,0.0,0.0,2632.0,0.0,0.0,0.0,0.0,0.0,1918.0,0.0,0.0,0.0,0.0,0.0,3372.0,,,,,,,,,,,,,,,,,,
125,277053,0.0,4152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4152.0,0.0,0.0,0.0,0.0,0.0,4078.0,0.0,0.0,0.0,0.0,0.0,4457.0,0.0,0.0,0.0,0.0,0.0,3829.0,0.0,0.0,0.0,0.0,0.0,4458.0,,,,,,,,,,,,,,,,,,
126,279005,0.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,0.0,0.0,0.0,0.0,0.0,2230.0,0.0,0.0,0.0,0.0,0.0,2080.0,0.0,0.0,0.0,0.0,0.0,2245.0,0.0,0.0,0.0,0.0,0.0,2720.0,,,,,,,,,,,,,,,,,,
127,28083,0.0,2847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847.0,0.0,0.0,0.0,0.0,0.0,2905.0,0.0,0.0,0.0,0.0,0.0,1652.0,0.0,0.0,0.0,0.0,0.0,2979.0,0.0,0.0,0.0,0.0,0.0,3426.0,0.0,0.0,0.0,0.0,0.0,2034.0,,,,,,,,,,,,
128,281017,0.0,2677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2677.0,0.0,0.0,0.0,0.0,0.0,2431.0,0.0,0.0,0.0,0.0,0.0,2972.0,0.0,0.0,0.0,0.0,0.0,2310.0,0.0,0.0,0.0,0.0,0.0,3535.0,,,,,,,,,,,,,,,,,,
129,285022,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,2876.0,0.0,0.0,0.0,0.0,0.0,2422.0,0.0,0.0,0.0,0.0,0.0,3232.0,0.0,0.0,0.0,0.0,0.0,3205.0,,,,,,,,,,,,,,,,,,
130,288024,0.0,2381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381.0,0.0,0.0,0.0,0.0,0.0,4798.0,0.0,0.0,0.0,0.0,0.0,6687.0,0.0,0.0,0.0,0.0,0.0,6905.0,0.0,0.0,0.0,0.0,0.0,4734.0,,,,,,,,,,,,,,,,,,
131,289011,0.0,4306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4306.0,0.0,0.0,0.0,0.0,0.0,2293.0,0.0,0.0,0.0,0.0,0.0,3096.0,0.0,0.0,0.0,0.0,0.0,1822.0,0.0,0.0,0.0,0.0,0.0,3913.0,,,,,,,,,,,,,,,,,,
132,290035,0.0,3682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3682.0,0.0,0.0,0.0,0.0,0.0,2230.0,0.0,0.0,0.0,0.0,0.0,3404.0,0.0,0.0,0.0,0.0,0.0,4669.0,0.0,0.0,0.0,0.0,0.0,5191.0,,,,,,,,,,,,,,,,,,
133,29030,0.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.0,0.0,0.0,0.0,0.0,0.0,2812.0,0.0,0.0,0.0,0.0,0.0,2123.0,0.0,0.0,0.0,0.0,0.0,3442.0,0.0,0.0,0.0,0.0,0.0,3415.0,0.0,0.0,0.0,0.0,0.0,3602.0,,,,,,,,,,,,
134,296028,0.0,2421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.0,0.0,0.0,0.0,0.0,0.0,3539.0,0.0,0.0,0.0,0.0,0.0,2480.0,0.0,0.0,0.0,0.0,0.0,2318.0,0.0,0.0,0.0,0.0,0.0,2713.0,,,,,,,,,,,,,,,,,,
135,296058,0.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,0.0,0.0,0.0,0.0,2876.0,0.0,0.0,0.0,0.0,0.0,4090.0,0.0,0.0,0.0,0.0,0.0,3317.0,0.0,0.0,0.0,0.0,0.0,5377.0,,,,,,,,,,,,,,,,,,
136,302022,0.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.0,0.0,0.0,0.0,0.0,0.0,1755.0,0.0,0.0,0.0,0.0,0.0,968.0,0.0,0.0,0.0,0.0,0.0,1742.0,0.0,0.0,0.0,0.0,0.0,1981.0,,,,,,,,,,,,,,,,,,
137,306051,0.0,2167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.0,0.0,0.0,0.0,0.0,0.0,2624.0,0.0,0.0,0.0,0.0,0.0,3708.0,0.0,0.0,0.0,0.0,0.0,2570.0,0.0,0.0,0.0,0.0,0.0,3085.0,0.0,0.0,0.0,0.0,0.0,4083.0,,,,,,,,,,,,
138,306052,0.0,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,0.0,0.0,0.0,0.0,0.0,1347.0,0.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,1865.0,0.0,0.0,0.0,0.0,0.0,1061.0,,,,,,,,,,,,,,,,,,
