,id,best_precision,mean_precision,best_recall,mean_recall,best_f1,mean_f1,annotator_0_precision,annotator_0_recall,annotator_0_f1,annotator_0_tp,annotator_0_fp,annotator_0_fn,annotator_1_precision,annotator_1_recall,annotator_1_f1,annotator_1_tp,annotator_1_fp,annotator_1_fn,annotator_2_precision,annotator_2_recall,annotator_2_f1,annotator_2_tp,annotator_2_fp,annotator_2_fn,annotator_3_precision,annotator_3_recall,annotator_3_f1,annotator_3_tp,annotator_3_fp,annotator_3_fn,annotator_4_precision,annotator_4_recall,annotator_4_f1,annotator_4_tp,annotator_4_fp,annotator_4_fn,annotator_5_precision,annotator_5_recall,annotator_5_f1,annotator_5_tp,annotator_5_fp,annotator_5_fn,annotator_6_precision,annotator_6_recall,annotator_6_f1,annotator_6_tp,annotator_6_fp,annotator_6_fn,annotator_7_precision,annotator_7_recall,annotator_7_f1,annotator_7_tp,annotator_7_fp,annotator_7_fn
0,250087,0.7337434094903339,0.6876977152899824,0.31438127090301005,0.2647428835573277,0.42606232294617563,0.3805026610794015,0.7337434094903339,0.21830065359477124,0.3364900261938344,835,303,2990,0.6608084358523726,0.31438127090301005,0.42606232294617563,752,386,1640,0.6282952548330404,0.26152158010241405,0.3693181818181818,715,423,2019,0.6959578207381371,0.25384615384615383,0.37200563644903706,792,346,2328,0.7196836555360281,0.27566475934028944,0.3986371379897785,819.0,319.0,2152,,,,,,,,,,,,,,,,,,
1,259060,0.5033486076841734,0.4072611913993655,0.4562554680664917,0.3993678686849688,0.42432967428468604,0.39456339727469714,0.35107507930912935,0.43042350907519444,0.3867210250436809,996,1841,1318,0.3986605569263306,0.4053763440860215,0.40199040341212017,1131,1706,1659,0.3676418752203031,0.4562554680664917,0.40718329104040596,1043,1794,1243,0.41557983785689107,0.4334558823529412,0.42432967428468604,1179,1658,1541,0.5033486076841734,0.27132813984419535,0.3525925925925926,1428.0,1409.0,3835,,,,,,,,,,,,,,,,,,
2,140006,0.6155339805825243,0.33546000924641706,0.4888507718696398,0.4283173561422517,0.5294679074206633,0.36141054808276873,0.2421636615811373,0.40775338626809904,0.30386355725722247,873,2732,1268,0.2260748959778086,0.4253653444676409,0.2952363702227857,815,2790,1101,0.23717059639389737,0.4888507718696398,0.3193873739260366,855,2750,894,0.4618585298196949,0.41562656015976035,0.4375246353961372,1665,1940,2341,0.6155339805825243,0.46451747958970063,0.5294679074206633,2219.0,1386.0,2558,0.22995839112343966,0.367790594498669,0.2829834442737668,829.0,2776.0,1425,,,,,,,,,,,,
3,106047,0.7160493827160493,0.49794238683127573,0.1963470319634703,0.12326953544300534,0.30741733690795353,0.194225934596953,0.3991769547325103,0.058574879227053143,0.10215903106898368,97,146,1559,0.3333333333333333,0.11505681818181818,0.1710665258711721,81,162,623,0.3333333333333333,0.12217194570135746,0.17880794701986752,81,162,582,0.7078189300411523,0.1963470319634703,0.30741733690795353,172,71,704,0.7160493827160493,0.12419700214132762,0.2116788321167883,174.0,69.0,1227,,,,,,,,,,,,,,,,,,
4,279005,0.8872340425531915,0.7838297872340425,0.2017848289538919,0.1679065335515582,0.3273019702452754,0.276189116866377,0.6638297872340425,0.15678391959798996,0.25365853658536586,312,158,1678,0.6787234042553192,0.14552919708029197,0.23966942148760328,319,151,1873,0.8659574468085106,0.2017848289538919,0.3273019702452754,407,63,1610,0.823404255319149,0.1759090909090909,0.2898876404494382,387,83,1813,0.8872340425531915,0.1595256312165264,0.2704280155642023,417.0,53.0,2197,,,,,,,,,,,,,,,,,,
5,5096,1.0,0.9908396946564885,0.09122562674094707,0.07012654595620214,0.16719846841097638,0.13080222364880828,1.0,0.06284480690813145,0.11825772963213721,262,0,3907,1.0,0.0677703052250388,0.126937984496124,262,0,3604,1.0,0.06936722266348955,0.1297350829413221,262,0,3515,0.9541984732824428,0.05942476824340385,0.11188185276348177,250,12,3957,1.0,0.09122562674094707,0.16719846841097638,262.0,0.0,2610,,,,,,,,,,,,,,,,,,
6,246009,0.5206812652068127,0.3384022708840227,0.1833607006020799,0.15956754466543058,0.2529256323140808,0.21267243968489333,0.25790754257907544,0.17165991902834007,0.20612542537676226,212,610,1023,0.25304136253041365,0.15316642120765833,0.1908256880733945,208,614,1150,0.4075425790754258,0.1833607006020799,0.2529256323140808,335,487,1492,0.2615571776155718,0.1570489408327246,0.19625741670470104,215,607,1154,0.32968369829683697,0.14873765093304062,0.20499243570347958,271.0,551.0,1551,0.5206812652068127,0.14343163538873996,0.22490803993694167,428.0,394.0,2556,,,,,,,,,,,,
7,48017,0.13167181296868108,0.09969122187913543,0.4650630011454754,0.34531245099397345,0.18406042854940652,0.15157783027756883,0.08954565505072784,0.4650630011454754,0.15017569816904014,406,4128,467,0.08645787384208205,0.4331491712707182,0.14414414414414414,392,4142,513,0.13167181296868108,0.30568356374807987,0.18406042854940652,597,3937,1356,0.09660344067048963,0.2697044334975369,0.14225397856446897,438,4096,1186,0.09417732686369651,0.25296208530805686,0.1372549019607843,427.0,4107.0,1261,,,,,,,,,,,,,,,,,,
8,10081,0.6852731591448931,0.5532066508313539,0.3600252206809584,0.24663107051500144,0.47034596375617793,0.335394360400025,0.5261282660332541,0.16901945822205267,0.2558475310424488,443,399,2178,0.6781472684085511,0.3600252206809584,0.47034596375617793,571,271,1015,0.36223277909738716,0.24053627760252366,0.2890995260663507,305,537,963,0.5142517814726841,0.2515979081929111,0.33788529067499024,433,409,1288,0.6852731591448931,0.21197648787656134,0.3237934904601571,577.0,265.0,2145,,,,,,,,,,,,,,,,,,
9,36046,0.8864468864468864,0.8507326007326007,0.21922196796338672,0.18658012176854163,0.3507872574148664,0.3049396057761851,0.8772893772893773,0.21922196796338672,0.3507872574148664,479,67,1706,0.7857142857142857,0.1866840731070496,0.30168776371308015,429,117,1869,0.8663003663003663,0.21431807884005438,0.3436251362150381,473,73,1734,0.847985347985348,0.20025951557093424,0.32400279916025193,463,83,1849,0.8864468864468864,0.14486680634540558,0.2490352456907641,484.0,62.0,2857,0.8406593406593407,0.15413028878441906,0.2604994324631101,459.0,87.0,2519,,,,,,,,,,,,
