,id,best_precision,mean_precision,best_recall,mean_recall,best_f1,mean_f1,annotator_0_precision,annotator_0_recall,annotator_0_f1,annotator_0_tp,annotator_0_fp,annotator_0_fn,annotator_1_precision,annotator_1_recall,annotator_1_f1,annotator_1_tp,annotator_1_fp,annotator_1_fn,annotator_2_precision,annotator_2_recall,annotator_2_f1,annotator_2_tp,annotator_2_fp,annotator_2_fn,annotator_3_precision,annotator_3_recall,annotator_3_f1,annotator_3_tp,annotator_3_fp,annotator_3_fn,annotator_4_precision,annotator_4_recall,annotator_4_f1,annotator_4_tp,annotator_4_fp,annotator_4_fn,annotator_5_precision,annotator_5_recall,annotator_5_f1,annotator_5_tp,annotator_5_fp,annotator_5_fn,annotator_6_precision,annotator_6_recall,annotator_6_f1,annotator_6_tp,annotator_6_fp,annotator_6_fn,annotator_7_precision,annotator_7_recall,annotator_7_f1,annotator_7_tp,annotator_7_fp,annotator_7_fn
10,372019,0.195152198421646,0.16432919954904174,0.8600260416666666,0.7912552416583389,0.31296329777617066,0.2714015624158104,0.14892897406989852,0.8600260416666666,0.2538919853930424,1321,7549,215,0.1729425028184893,0.7266698247276172,0.279391676532192,1534,7336,577,0.1569334836527621,0.8093023255813954,0.2628895184135977,1392,7478,328,0.195152198421646,0.7896897810218978,0.31296329777617066,1731,7139,461,0.14768883878241262,0.7705882352941177,0.2478713339640492,1310.0,7560.0,390,,,,,,,,,,,,,,,,,,
11,189013,0.4270787984327383,0.38419677840661726,0.5891107078039928,0.5572329443875897,0.4790623855451105,0.4539831455477927,0.37570744449281673,0.5496815286624204,0.44634083268683733,1726,2868,1414,0.3826730518067044,0.5356489945155393,0.4464195022854241,1758,2836,1524,0.4270787984327383,0.5454545454545454,0.4790623855451105,1962,2632,1635,0.35328689595124074,0.5891107078039928,0.44169274731255953,1623,2971,1132,0.3822377013495864,0.5662689455014511,0.4564002599090318,1756.0,2838.0,1345,,,,,,,,,,,,,,,,,,
12,250047,0.45196891530072486,0.16918957748318425,0.90446941975954,0.8577771100078804,0.6027433050293926,0.25951293203461284,0.0925357539345654,0.8763141620284477,0.16739515652687537,1417,13896,200,0.0674590217462287,0.8198412698412698,0.12466059253001871,1033,14280,227,0.060993926728923134,0.8037865748709122,0.11338391502276175,934,14379,228,0.45196891530072486,0.90446941975954,0.6027433050293926,6921,8392,731,0.172990269705479,0.884474123539232,0.2893816910640158,2649.0,12664.0,346,,,,,,,,,,,,,,,,,,
13,183066,0.16637117934898235,0.11238919225586838,0.7817479478512795,0.7531794193425577,0.2708694146172497,0.19371236713430595,0.11481455215942132,0.7817479478512795,0.20022260697501856,1619,12482,452,0.10176583221048152,0.7423693740300051,0.17899463639765498,1435,12666,498,0.10999219913481313,0.7532782904322487,0.19195544554455446,1551,12550,508,0.06900219842564358,0.76015625,0.1265197321370522,973,13128,307,0.16637117934898235,0.7283452343992549,0.2708694146172497,2346.0,11755.0,875,,,,,,,,,,,,,,,,,,
14,108069,0.08007265571785363,0.06375539241655945,0.8559870550161812,0.7942891284736979,0.1464461208388124,0.11784991568009244,0.05229698024672671,0.8006952491309386,0.0981813015061097,691,12522,172,0.04911829259063044,0.7494226327944573,0.09219404787271825,649,12564,217,0.06357375312192538,0.7427055702917772,0.11712214166201898,840,12373,291,0.0737152804056611,0.8226351351351351,0.13530596652080296,974,12239,210,0.08007265571785363,0.8559870550161812,0.1464461208388124,1058.0,12155.0,178,,,,,,,,,,,,,,,,,,
15,253016,0.490643101143621,0.342908064755681,0.8727805550767109,0.834943286321011,0.6236254660437018,0.48122596513405574,0.3759839596019605,0.8727805550767109,0.5255618414906317,5063,8403,738,0.2874647259765335,0.8691064211944319,0.43203125000000003,3871,9595,583,0.490643101143621,0.8554965686909232,0.6236254660437018,6607,6859,1116,0.2617703846725085,0.8276590749002113,0.3977433004231311,3525,9941,734,0.29867815238378137,0.7496738117427773,0.42716796771281396,4022.0,9444.0,1343,,,,,,,,,,,,,,,,,,
16,104055,0.5137795275590551,0.4721675415573053,0.7009735744089013,0.6463443792826276,0.584873949579832,0.5447389954475416,0.5137795275590551,0.6788036410923277,0.584873949579832,1566,1482,741,0.416994750656168,0.5699551569506727,0.48162182644941265,1271,1777,959,0.4944225721784777,0.6938305709023941,0.5773946360153257,1507,1541,665,0.509514435695538,0.6012388695315525,0.5515894157343277,1553,1495,1030,0.40223097112860895,0.6332644628099173,0.49197431781701445,1226.0,1822.0,710,0.49606299212598426,0.7009735744089013,0.5809798270893373,1512.0,1536.0,645,,,,,,,,,,,,
17,70011,0.8126934984520123,0.7497420020639836,0.6898817345597897,0.5717984252166396,0.746268656716418,0.6145571725680248,0.7198142414860681,0.667144906743185,0.6924795234549516,465,181,232,0.7105263157894737,0.07035561005518087,0.1280334728033473,459,187,6065,0.7383900928792569,0.676595744680851,0.7061435973353072,477,169,228,0.7043343653250774,0.6537356321839081,0.6780923994038748,455,191,241,0.8126934984520123,0.6898817345597897,0.746268656716418,525.0,121.0,236,0.8126934984520123,0.6730769230769231,0.7363253856942497,525.0,121.0,255,,,,,,,,,,,,
18,296028,0.29627105442508034,0.2489338915392854,0.9191176470588235,0.8742263983718349,0.4328899637243047,0.3861185457456481,0.23999610553986953,0.919090231170768,0.3806068092333822,2465,7806,217,0.29627105442508034,0.8033262935586061,0.4328899637243047,3043,7228,745,0.21458475318858924,0.8257774447358561,0.3406491499227203,2204,8067,465,0.2312335702463246,0.9191176470588235,0.3695060287825749,2375,7896,209,0.26258397429656316,0.9038203753351206,0.4069407770652584,2697.0,7574.0,287,,,,,,,,,,,,,,,,,,
19,35028,0.24538745387453875,0.2013837638376384,0.35439330543933056,0.3103761733548533,0.2754336008283717,0.24315965828836164,0.15313653136531366,0.2480388494583489,0.1893626122914587,664,3672,2013,0.24538745387453875,0.31386430678466076,0.2754336008283717,1064,3272,2326,0.22047970479704798,0.302915082382763,0.2552055525894287,956,3380,2200,0.19534132841328414,0.35439330543933056,0.25185845970859355,847,3489,1543,0.19257380073800737,0.33266932270916333,0.24393806602395557,835.0,3501.0,1675,,,,,,,,,,,,,,,,,,
20,228076,0.24027858386535114,0.19156509963242407,0.9441277080957811,0.7764727569963926,0.3830673143650243,0.306165149034901,0.1297156123041207,0.7331875341716785,0.220432316922824,1341,8997,488,0.20303733797639775,0.6872953503601834,0.31347072879330945,2099,8239,955,0.18639969046237184,0.7134394668641244,0.29557481401948005,1927,8411,774,0.1983942735538789,0.8043137254901961,0.31828057107386715,2051,8287,499,0.24027858386535114,0.9441277080957811,0.3830673143650243,2484.0,7854.0,147,,,,,,,,,,,,,,,,,,
21,217090,0.44136969938283893,0.20059725263786582,0.9484491978609626,0.9311401973940894,0.602404727939678,0.31553240726383547,0.15150308580529565,0.939796233405372,0.260940379752261,3044,17048,195,0.12895679872586105,0.9015309672929714,0.22563789950361404,2591,17501,283,0.14005574357953415,0.9271828665568369,0.24335192631988586,2814,17278,221,0.14110093569579932,0.9387417218543046,0.24532710280373832,2835,17257,185,0.44136969938283893,0.9484491978609626,0.602404727939678,8868.0,11224.0,482,,,,,,,,,,,,,,,,,,
22,225022,0.4088701845257365,0.32021150318333874,0.9170291067246571,0.9000346133551627,0.5563468174142867,0.46993532333282007,0.2918959749649293,0.9101615074024226,0.44202957757986766,2705,6562,267,0.3291248516240423,0.8997050147492626,0.481946748834637,3050,6217,340,0.4088701845257365,0.8702342673403767,0.5563468174142867,3789,5478,565,0.27538577749001836,0.9030431705590941,0.4220623501199041,2552,6715,274,0.2957807273119672,0.9170291067246571,0.4472911227154048,2741.0,6526.0,248,,,,,,,,,,,,,,,,,,
23,175083,0.247886623570363,0.1698470909995027,0.9295332136445242,0.8898799827729437,0.38095238095238093,0.28247006060239654,0.247886623570363,0.8224376160032997,0.38095238095238093,3988,12100,861,0.13096718050721035,0.9097582037996546,0.22897196261682246,2107,13981,209,0.18206116360019892,0.9056895485466914,0.3031777248732015,2929,13159,305,0.12872948781700647,0.9295332136445242,0.2261410788381743,2071,14017,157,0.16757831924415714,0.9053055742108798,0.2828070911570335,2696.0,13392.0,282,0.16185977125808057,0.8665557404326123,0.2727701251767664,2604.0,13484.0,401,,,,,,,,,,,,
24,189006,0.516388557806913,0.4425506555423123,0.5096117602713909,0.46164107618922123,0.5095560129373714,0.4502497164927039,0.516388557806913,0.5029019152640742,0.5095560129373714,1733,1623,1713,0.4028605482717521,0.5096117602713909,0.44999167914794475,1352,2004,1301,0.41507747318235994,0.46918154260693834,0.44047430830039525,1393,1963,1576,0.4633492252681764,0.4549444119368051,0.45910835547682316,1555,1801,1863,0.41507747318235994,0.37156575086689786,0.3921182266009852,1393.0,1963.0,2356,,,,,,,,,,,,,,,,,,
